step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
352,64,64,-1,-1,-1,-1,-1,28.341248
353,64,64,-1,-1,-1,-1,-1,28.332031
354,64,2096,-1,-1,-1,-1,-1,185.319427
355,64,64,-1,-1,-1,-1,-1,28.974079
356,64,64,-1,-1,-1,-1,-1,28.634111
357,64,64,-1,-1,-1,-1,-1,28.47744
358,64,64,-1,-1,-1,-1,-1,28.440577
359,64,64,-1,-1,-1,-1,-1,28.443647
360,64,2095,-1,-1,-1,-1,-1,185.144318
361,64,64,-1,-1,-1,-1,-1,29.017088
362,64,64,-1,-1,-1,-1,-1,28.676096
363,64,64,-1,-1,-1,-1,-1,28.531712
364,64,64,-1,-1,-1,-1,-1,28.453888
365,64,64,-1,-1,-1,-1,-1,28.486656
366,64,2095,-1,-1,-1,-1,-1,185.043961
367,64,64,-1,-1,-1,-1,-1,29.007872
368,64,64,-1,-1,-1,-1,-1,28.698624
369,64,2096,-1,-1,-1,-1,-1,185.29895
370,64,64,-1,-1,-1,-1,-1,29.08672
371,64,6160,-1,-1,-1,-1,-1,443.687927
372,64,8192,-1,-1,-1,-1,-1,559.88324
373,64,8191,-1,-1,-1,-1,-1,558.234619
374,64,2096,-1,-1,-1,-1,-1,188.191742
375,64,2096,-1,-1,-1,-1,-1,186.722305
376,64,2096,-1,-1,-1,-1,-1,187.175934
377,64,2096,-1,-1,-1,-1,-1,187.198471
378,64,2096,-1,-1,-1,-1,-1,187.689987
379,64,4128,-1,-1,-1,-1,-1,315.573242
380,64,2096,-1,-1,-1,-1,-1,187.705338
381,64,2096,-1,-1,-1,-1,-1,186.519547
382,64,4128,-1,-1,-1,-1,-1,314.276855
383,64,2095,-1,-1,-1,-1,-1,187.738113
384,64,4128,-1,-1,-1,-1,-1,314.416138
385,64,64,-1,-1,-1,-1,-1,28.992512
386,64,6160,-1,-1,-1,-1,-1,444.157959
387,64,64,-1,-1,-1,-1,-1,28.906496
388,64,2095,-1,-1,-1,-1,-1,185.347076
389,64,2096,-1,-1,-1,-1,-1,186.571777
390,64,2096,-1,-1,-1,-1,-1,187.829254
391,64,6159,-1,-1,-1,-1,-1,445.520905
392,64,2095,-1,-1,-1,-1,-1,187.166718
393,64,64,-1,-1,-1,-1,-1,28.833792
394,64,2096,-1,-1,-1,-1,-1,185.141251
395,64,2096,-1,-1,-1,-1,-1,186.594299
396,64,8191,-1,-1,-1,-1,-1,560.954346
397,64,2096,-1,-1,-1,-1,-1,187.182083
398,64,4128,-1,-1,-1,-1,-1,313.114624
399,64,64,-1,-1,-1,-1,-1,28.798977
400,64,64,-1,-1,-1,-1,-1,28.447744
401,64,4128,-1,-1,-1,-1,-1,322.720764
402,64,64,-1,-1,-1,-1,-1,28.915712
403,64,2096,-1,-1,-1,-1,-1,184.517639
404,64,2096,-1,-1,-1,-1,-1,185.738235
405,64,2096,-1,-1,-1,-1,-1,187.102203
406,64,2096,-1,-1,-1,-1,-1,186.948608
407,64,64,-1,-1,-1,-1,-1,28.719105
408,64,2096,-1,-1,-1,-1,-1,190.24794
