step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
247,32,128,-1,-1,-1,-1,-1,20.438017,1,20.5056
248,32,128,-1,-1,-1,-1,-1,20.338688,1,20.4032
249,32,128,-1,-1,-1,-1,-1,20.325377,1,20.391935
250,32,128,-1,-1,-1,-1,-1,20.33152,1,20.395008
251,32,128,-1,-1,-1,-1,-1,20.356096,1,20.424704
252,32,128,-1,-1,-1,-1,-1,20.355072,1,20.419584
253,32,128,-1,-1,-1,-1,-1,20.349953,1,20.414465
254,32,128,-1,-1,-1,-1,-1,20.367359,1,20.434944
255,32,128,-1,-1,-1,-1,-1,20.359167,1,20.41856
256,32,128,-1,-1,-1,-1,-1,20.364288,1,20.430847
257,32,637,-1,-1,-1,-1,-1,-1,0,49.60973
258,32,637,-1,-1,-1,-1,-1,-1,0,50.767872
259,32,128,-1,-1,-1,-1,-1,20.824064,1,20.883455
260,32,1655,-1,-1,-1,-1,-1,-1,0,105.199615
261,32,637,-1,-1,-1,-1,-1,-1,0,52.594688
262,32,128,-1,-1,-1,-1,-1,20.984833,1,21.050367
263,32,637,-1,-1,-1,-1,-1,-1,0,50.297855
264,32,128,-1,-1,-1,-1,-1,20.839424,1,20.905985
265,32,128,-1,-1,-1,-1,-1,20.588545,1,20.654079
266,32,128,-1,-1,-1,-1,-1,20.544512,1,20.60288
267,32,128,-1,-1,-1,-1,-1,20.596737,1,20.662271
268,32,1145,-1,-1,-1,-1,-1,-1,0,76.737534
269,32,637,-1,-1,-1,-1,-1,-1,0,51.859455
270,32,636,-1,-1,-1,-1,-1,-1,0,50.569218
271,32,128,-1,-1,-1,-1,-1,20.873217,1,20.939775
272,32,637,-1,-1,-1,-1,-1,-1,0,49.969151
273,32,637,-1,-1,-1,-1,-1,-1,0,50.817024
274,32,128,-1,-1,-1,-1,-1,20.968449,1,21.036032
275,32,637,-1,-1,-1,-1,-1,-1,0,50.009087
276,32,128,-1,-1,-1,-1,-1,20.876287,1,20.941824
277,32,1146,-1,-1,-1,-1,-1,-1,0,77.22496
278,32,1145,-1,-1,-1,-1,-1,-1,0,78.688255
279,32,637,-1,-1,-1,-1,-1,-1,0,51.520512
280,32,1655,-1,-1,-1,-1,-1,-1,0,105.188354
281,32,637,-1,-1,-1,-1,-1,-1,0,52.649982
282,32,128,-1,-1,-1,-1,-1,21.316608,1,21.384192
283,32,128,-1,-1,-1,-1,-1,20.798464,1,20.866049
284,32,637,-1,-1,-1,-1,-1,-1,0,50.069504
285,32,1146,-1,-1,-1,-1,-1,-1,0,78.370819
286,32,637,-1,-1,-1,-1,-1,-1,0,51.793919
287,32,128,-1,-1,-1,-1,-1,20.977665,1,21.047297
288,32,637,-1,-1,-1,-1,-1,-1,0,50.354176
289,32,128,-1,-1,-1,-1,-1,20.814848,1,20.88448
290,32,128,-1,-1,-1,-1,-1,20.703232,1,20.762625
291,32,128,-1,-1,-1,-1,-1,20.574207,1,20.642817
292,32,1145,-1,-1,-1,-1,-1,-1,0,76.734467
293,32,128,-1,-1,-1,-1,-1,21.190657,1,21.251072
294,32,128,-1,-1,-1,-1,-1,20.826113,1,20.88448
295,32,637,-1,-1,-1,-1,-1,-1,0,49.985535
296,32,128,-1,-1,-1,-1,-1,20.780031,1,20.840448
297,32,128,-1,-1,-1,-1,-1,20.529152,1,20.595713
298,32,128,-1,-1,-1,-1,-1,20.431871,1,20.497408
299,32,128,-1,-1,-1,-1,-1,20.48,1,20.54656
300,32,128,-1,-1,-1,-1,-1,20.496384,1,20.559872
301,32,128,-1,-1,-1,-1,-1,20.384768,1,20.439039
302,32,637,-1,-1,-1,-1,-1,-1,0,49.441792
303,32,128,-1,-1,-1,-1,-1,20.928513,1,20.995071
304,32,128,-1,-1,-1,-1,-1,20.64896,1,20.709375
305,32,128,-1,-1,-1,-1,-1,20.533249,1,20.598783
306,32,128,-1,-1,-1,-1,-1,20.472832,1,20.5312
307,32,128,-1,-1,-1,-1,-1,20.486143,1,20.550655
308,32,128,-1,-1,-1,-1,-1,20.478975,1,20.544512
309,32,128,-1,-1,-1,-1,-1,20.401152,1,20.45952
310,32,637,-1,-1,-1,-1,-1,-1,0,49.488895
311,32,1146,-1,-1,-1,-1,-1,-1,0,78.156799
312,32,637,-1,-1,-1,-1,-1,-1,0,51.759106
313,32,1146,-1,-1,-1,-1,-1,-1,0,77.814781
314,32,128,-1,-1,-1,-1,-1,21.108736,1,21.174273
315,32,128,-1,-1,-1,-1,-1,20.844543,1,20.903936
316,32,128,-1,-1,-1,-1,-1,20.662271,1,20.719616
317,32,128,-1,-1,-1,-1,-1,20.538368,1,20.60288
318,32,637,-1,-1,-1,-1,-1,-1,0,49.527809
319,32,637,-1,-1,-1,-1,-1,-1,0,50.668545
320,32,128,-1,-1,-1,-1,-1,20.843519,1,20.902912
