step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
282,16,1085,16,1085,17106,3,5.0944,-1,0,78.070786,6.059008,84.129794
283,16,64,16,64,17145,3,2.582528,19.390465,1,19.458048,3.55328,23.011328
284,16,64,16,64,17188,3,2.54464,19.090431,1,19.15904,3.492864,22.651904
285,16,64,16,64,17225,3,2.52416,18.854912,1,18.921473,3.478528,22.400001
286,16,64,16,64,17271,3,2.531328,18.772991,1,18.838528,3.479552,22.31808
287,16,64,16,64,17313,3,2.51904,18.726912,1,18.792448,3.490816,22.283264
288,16,64,16,64,17353,3,2.52928,18.832384,1,18.897921,3.480576,22.378497
289,16,64,16,64,17398,3,2.518016,18.925568,1,18.969601,3.492864,22.462465
290,16,64,16,64,17435,3,2.515968,18.742271,1,18.810881,3.488768,22.299649
291,16,1085,16,1085,17326,3,5.08416,-1,0,77.444099,6.044672,83.488771
292,16,64,16,64,17365,3,2.563072,19.357697,1,19.402752,3.519488,22.92224
293,16,64,16,64,17404,3,2.552832,19.038208,1,19.103745,3.514368,22.618113
294,16,64,16,64,17441,3,2.530304,18.8416,1,18.911232,3.48672,22.397952
295,16,64,16,64,17484,3,2.52416,18.780161,1,18.848768,3.489792,22.33856
296,16,64,16,64,17523,3,2.522112,18.8416,1,18.908159,3.47648,22.384639
297,16,64,16,64,17561,3,2.52416,18.705408,1,18.771969,3.477504,22.249473
298,16,1085,16,1085,17450,3,5.090304,-1,0,77.164543,6.0416,83.206143
299,16,64,16,64,17498,3,2.57024,19.252224,1,19.318785,3.540992,22.859777
300,16,64,16,64,17537,3,2.562048,18.925568,1,18.995199,3.521536,22.516735
301,16,64,16,64,17571,3,2.5344,18.726912,1,18.78528,3.485696,22.270976
302,16,64,16,64,17611,3,2.531328,18.613249,1,18.679808,3.4816,22.161408
303,16,1085,16,1085,17522,3,5.09952,-1,0,77.523972,6.043648,83.567619
304,16,64,16,64,17564,3,2.567168,19.124224,1,19.190784,3.54816,22.738945
305,16,64,16,64,17601,3,2.545664,18.855936,1,18.922497,3.500032,22.422529
306,16,64,16,64,17637,3,2.53952,18.837503,1,18.912256,3.508224,22.42048
307,16,64,16,64,17671,3,2.523136,18.768896,1,18.833408,3.473408,22.306816
308,16,64,16,64,17707,3,2.530304,18.760704,1,18.826241,3.490816,22.317057
309,16,64,16,64,17746,3,2.53952,18.741247,1,18.805759,3.490816,22.296576
310,16,64,16,64,17787,3,2.516992,18.722816,1,18.786304,3.464192,22.250496
311,16,64,16,64,17825,3,2.51904,18.675713,1,18.740225,3.463168,22.203393
312,16,64,16,64,17867,3,2.51904,18.727936,1,18.793472,3.470336,22.263808
313,16,64,16,64,17898,3,2.525184,18.700289,1,18.762753,3.47136,22.234113
314,16,2105,16,2105,17676,3,7.849984,-1,0,140.777466,8.797184,149.57465
315,16,1085,16,1085,17569,3,5.107712,-1,0,79.815681,6.069248,85.88493
316,16,64,16,64,17614,3,2.551808,19.191809,1,19.260416,3.523584,22.784
317,16,1085,16,1085,17523,3,5.0944,-1,0,77.984772,6.049792,84.034564
318,16,1084,16,1084,17436,3,5.075968,-1,0,79.396866,6.035456,85.432322
319,16,1085,16,1085,17358,3,5.095424,-1,0,79.372292,6.054912,85.427204
320,16,1085,16,1085,17274,3,5.10976,-1,0,80.05632,6.054912,86.111232
321,16,64,16,64,17319,3,2.558976,19.231745,1,19.299328,3.514368,22.813696
322,16,64,16,64,17364,3,2.54464,18.906113,1,18.94912,3.50208,22.4512
