step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
292,16,16,-1,-1,-1,-1,-1,13.836288,1,13.893632
293,16,16,-1,-1,-1,-1,-1,13.822976,1,13.887488
294,16,16,-1,-1,-1,-1,-1,13.835264,1,13.893632
295,16,16,-1,-1,-1,-1,-1,13.815808,1,13.873152
296,16,16,-1,-1,-1,-1,-1,13.817856,1,13.860864
297,16,16,-1,-1,-1,-1,-1,13.82912,1,13.871104
298,16,16,-1,-1,-1,-1,-1,13.81888,1,13.861888
299,16,16,-1,-1,-1,-1,-1,13.84448,1,13.9008
300,16,16,-1,-1,-1,-1,-1,13.825024,1,13.869056
301,16,16,-1,-1,-1,-1,-1,13.816832,1,13.881344
302,16,16,-1,-1,-1,-1,-1,13.810688,1,13.877248
303,16,16,-1,-1,-1,-1,-1,13.815808,1,13.858816
304,16,16,-1,-1,-1,-1,-1,13.851648,1,13.917184
305,16,16,-1,-1,-1,-1,-1,13.817856,1,13.874176
306,16,16,-1,-1,-1,-1,-1,13.825024,1,13.881344
307,16,16,-1,-1,-1,-1,-1,13.85984,1,13.918208
308,16,16,-1,-1,-1,-1,-1,13.884416,1,13.949952
309,16,16,-1,-1,-1,-1,-1,13.877248,1,13.940736
310,16,16,-1,-1,-1,-1,-1,13.828096,1,13.892608
311,16,16,-1,-1,-1,-1,-1,13.887488,1,13.952
312,16,16,-1,-1,-1,-1,-1,13.867008,1,13.910016
313,16,16,-1,-1,-1,-1,-1,13.852672,1,13.896704
314,16,16,-1,-1,-1,-1,-1,13.851648,1,13.894656
315,16,16,-1,-1,-1,-1,-1,13.841408,1,13.904896
316,16,16,-1,-1,-1,-1,-1,13.896704,1,13.939712
317,16,16,-1,-1,-1,-1,-1,13.876224,1,13.933568
318,16,16,-1,-1,-1,-1,-1,13.848576,1,13.914112
319,16,16,-1,-1,-1,-1,-1,13.850624,1,13.893632
320,16,16,-1,-1,-1,-1,-1,13.878272,1,13.954048
321,16,16,-1,-1,-1,-1,-1,13.886464,1,13.952
322,16,16,-1,-1,-1,-1,-1,13.882368,1,13.947904
323,16,16,-1,-1,-1,-1,-1,13.883392,1,13.949952
324,16,16,-1,-1,-1,-1,-1,13.904896,1,13.969408
325,16,16,-1,-1,-1,-1,-1,13.856768,1,13.92128
326,16,16,-1,-1,-1,-1,-1,13.878272,1,13.944832
327,16,16,-1,-1,-1,-1,-1,13.878272,1,13.935616
328,16,16,-1,-1,-1,-1,-1,13.904896,1,13.949952
329,16,16,-1,-1,-1,-1,-1,13.882368,1,13.925376
330,16,16,-1,-1,-1,-1,-1,13.891584,1,13.933568
331,16,16,-1,-1,-1,-1,-1,13.865984,1,13.922304
332,16,16,-1,-1,-1,-1,-1,13.855744,1,13.898752
333,16,16,-1,-1,-1,-1,-1,13.867008,1,13.93152
334,16,16,-1,-1,-1,-1,-1,13.91616,1,13.974528
335,16,16,-1,-1,-1,-1,-1,13.891584,1,13.934592
336,16,16,-1,-1,-1,-1,-1,13.868032,1,13.933568
337,16,16,-1,-1,-1,-1,-1,13.887488,1,13.950976
338,16,16,-1,-1,-1,-1,-1,13.888512,1,13.953024
339,16,16,-1,-1,-1,-1,-1,13.9008,1,13.964288
340,16,16,-1,-1,-1,-1,-1,13.924352,1,13.988864
341,16,16,-1,-1,-1,-1,-1,13.861888,1,13.919232
342,16,16,-1,-1,-1,-1,-1,13.87008,1,13.934592
343,16,16,-1,-1,-1,-1,-1,13.92128,1,13.986816
344,16,16,-1,-1,-1,-1,-1,13.88032,1,13.924352
345,16,16,-1,-1,-1,-1,-1,13.871104,1,13.914112
346,16,16,-1,-1,-1,-1,-1,13.882368,1,13.924352
347,16,16,-1,-1,-1,-1,-1,13.938688,1,14.0032
348,16,16,-1,-1,-1,-1,-1,13.878272,1,13.92128
349,16,16,-1,-1,-1,-1,-1,13.886464,1,13.949952
