step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
314,32,128,-1,-1,-1,-1,-1,23.645184,1,23.713793
315,32,1149,-1,-1,-1,-1,-1,-1,0,80.900093
316,32,2169,-1,-1,-1,-1,-1,-1,0,143.890427
317,32,128,-1,-1,-1,-1,-1,24.275969,1,24.346624
318,32,1149,-1,-1,-1,-1,-1,-1,0,81.402878
319,32,3190,-1,-1,-1,-1,-1,-1,0,203.836411
320,32,2169,-1,-1,-1,-1,-1,-1,0,144.773117
321,32,1149,-1,-1,-1,-1,-1,-1,0,83.783684
322,32,128,-1,-1,-1,-1,-1,24.660992,1,24.732672
323,32,128,-1,-1,-1,-1,-1,24.223743,1,24.294399
324,32,128,-1,-1,-1,-1,-1,24.024063,1,24.085505
325,32,2170,-1,-1,-1,-1,-1,-1,0,143.566849
326,32,2170,-1,-1,-1,-1,-1,-1,0,144.160767
327,32,3191,-1,-1,-1,-1,-1,-1,0,202.930176
328,32,2170,-1,-1,-1,-1,-1,-1,0,144.370682
329,32,2170,-1,-1,-1,-1,-1,-1,0,144.337921
330,32,3190,-1,-1,-1,-1,-1,-1,0,207.764481
331,32,1149,-1,-1,-1,-1,-1,-1,0,83.076096
332,32,128,-1,-1,-1,-1,-1,24.420353,1,24.492031
333,32,128,-1,-1,-1,-1,-1,24.057856,1,24.120319
334,32,1149,-1,-1,-1,-1,-1,-1,0,81.453056
335,32,128,-1,-1,-1,-1,-1,24.340481,1,24.415232
336,32,1149,-1,-1,-1,-1,-1,-1,0,81.537025
337,32,128,-1,-1,-1,-1,-1,24.343552,1,24.415232
338,32,1149,-1,-1,-1,-1,-1,-1,0,81.824768
339,32,128,-1,-1,-1,-1,-1,24.308737,1,24.380417
340,32,1149,-1,-1,-1,-1,-1,-1,0,81.391617
341,32,128,-1,-1,-1,-1,-1,24.315905,1,24.390656
342,32,1149,-1,-1,-1,-1,-1,-1,0,81.808388
343,32,128,-1,-1,-1,-1,-1,24.295424,1,24.393728
344,32,128,-1,-1,-1,-1,-1,23.923712,1,23.993343
345,32,1148,-1,-1,-1,-1,-1,-1,0,80.664574
346,32,128,-1,-1,-1,-1,-1,24.333311,1,24.400896
347,32,128,-1,-1,-1,-1,-1,24.104959,1,24.177664
348,32,128,-1,-1,-1,-1,-1,23.865343,1,23.936001
349,32,1149,-1,-1,-1,-1,-1,-1,0,81.051651
350,32,128,-1,-1,-1,-1,-1,24.353792,1,24.423424
351,32,128,-1,-1,-1,-1,-1,23.980032,1,24.053761
352,32,128,-1,-1,-1,-1,-1,23.701504,1,23.77216
353,32,128,-1,-1,-1,-1,-1,23.725056,1,23.815168
354,32,128,-1,-1,-1,-1,-1,23.667711,1,23.739391
355,32,128,-1,-1,-1,-1,-1,23.570433,1,23.643135
356,32,128,-1,-1,-1,-1,-1,23.53664,1,23.605247
357,32,128,-1,-1,-1,-1,-1,23.586817,1,23.661568
358,32,128,-1,-1,-1,-1,-1,23.596031,1,23.683071
359,32,128,-1,-1,-1,-1,-1,23.546881,1,23.618561
360,32,128,-1,-1,-1,-1,-1,23.575552,1,23.643135
361,32,128,-1,-1,-1,-1,-1,23.576576,1,23.647232
362,32,128,-1,-1,-1,-1,-1,23.610369,1,23.676928
363,32,128,-1,-1,-1,-1,-1,23.541759,1,23.610369
364,32,128,-1,-1,-1,-1,-1,23.565311,1,23.633921
365,32,128,-1,-1,-1,-1,-1,23.588863,1,23.658497
366,32,128,-1,-1,-1,-1,-1,23.564287,1,23.633921
367,32,128,-1,-1,-1,-1,-1,23.631872,1,23.693312
368,32,1149,-1,-1,-1,-1,-1,-1,0,81.084419
369,32,128,-1,-1,-1,-1,-1,24.387585,1,24.459265
